text,labels
Do you want to grab lunch the theme park?,"[1, 1, 0, 1, 0]"
Let's see a concert the train station on Monday?,"[1, 1, 1, 1, 0]"
Do you want to go swimming my place on Friday?,"[1, 1, 1, 1, 0]"
Let's grab coffee the train station on Wednesday?,"[1, 1, 1, 1, 0]"
No.  have plans already. see a movie,"[0, 1, 0, 0, 1]"
Let's do something the mall?,"[1, 1, 0, 1, 0]"
"No..., I'll be out of town. on Wednesday","[0, 1, 0, 0, 1]"
Would you want to go ice skating my place on Saturday?,"[1, 1, 1, 1, 0]"
Let's see a game a club on Saturday?,"[1, 1, 1, 1, 0]"
Do you want to go swimming the theme park on Thursday?,"[1, 1, 1, 1, 0]"
Let's do something the mall on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to see a concert the zoo on Wednesday?,"[1, 1, 1, 1, 0]"
Do you want to go rafting my place tomorrow?,"[1, 1, 1, 1, 0]"
Would you want to go surfing the train station on Tuesday?,"[1, 1, 1, 1, 0]"
"Sorry, I'm busy... see a movie","[0, 1, 0, 0, 1]"
Let's go to a party train station on Thursday?,"[1, 1, 1, 1, 0]"
Let's go somewhere a coffee shop on Tuesday?,"[1, 1, 1, 1, 0]"
Sorry.  have plans already. see a play,"[0, 1, 0, 0, 1]"
Let's go swimming the Japanese place on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to bake your place on Thursday?,"[1, 1, 1, 1, 0]"
Sorry. 'm busy... see a play,"[0, 1, 0, 0, 1]"
Would you want to see a concert Xinyi on Saturday?,"[1, 1, 1, 1, 0]"
Let's go ice skating Xinyi on Thursday?,"[1, 1, 1, 1, 0]"
Would you want to bake the theme park on Friday?,"[1, 1, 1, 1, 0]"
Do you want to grab lunch school?,"[1, 1, 0, 1, 0]"
Let's go to a party a bar on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to grab coffee on Tuesday?,"[1, 1, 1, 0, 0]"
Do you want to bake the theme park on Monday?,"[1, 1, 1, 1, 0]"
Let's go rafting a coffee shop today?,"[1, 1, 1, 1, 0]"
Do you want to go surfing a club on Monday?,"[1, 1, 1, 1, 0]"
No.  have plans already. go swimming,"[0, 1, 0, 0, 1]"
Let's grab coffee your place on Friday?,"[1, 1, 1, 1, 0]"
Would you want to see a game the mall on Saturday?,"[1, 1, 1, 1, 0]"
"Sorry, I'll be out of town. grab coffee","[0, 1, 0, 0, 1]"
Would you want to catch up the mall?,"[1, 1, 0, 1, 0]"
Do you want to go ice skating the zoo on Thursday?,"[1, 1, 1, 1, 0]"
Do you want to go swimming Daan Park on Saturday?,"[1, 1, 1, 1, 0]"
Let's see a concert the mall on Wednesday?,"[1, 1, 1, 1, 0]"
Do you want to go ice skating the Japanese place today?,"[1, 1, 1, 1, 0]"
Let's see a movie tomorrow?,"[1, 1, 1, 0, 0]"
Let's go rafting the Japanese place on Tuesday?,"[1, 1, 1, 1, 0]"
Do you want to hang out a coffee shop on Monday?,"[1, 1, 1, 1, 0]"
Let's see a play my place on Sunday?,"[1, 1, 1, 1, 0]"
Let's go to a party on Sunday?,"[1, 1, 1, 0, 0]"
Nah 'll be out of town. hang out,"[0, 1, 0, 0, 1]"
No. 'll be out of town. see a play,"[0, 1, 0, 0, 1]"
Do you want to see a play the train station?,"[1, 1, 0, 1, 0]"
Do you want to do something the train station on Tuesday?,"[1, 1, 1, 1, 0]"
Sorry. 'm busy... go bowling,"[0, 1, 0, 0, 1]"
Would you want to go to a party the theme park?,"[1, 1, 0, 1, 0]"
Let's hang out my place?,"[1, 1, 0, 1, 0]"
Do you want to see a play a club on Wednesday?,"[1, 1, 1, 1, 0]"
Let's go swimming the Japanese place?,"[1, 1, 0, 1, 0]"
Would you want to see a game my place on Thursday?,"[1, 1, 1, 1, 0]"
Would you want to go swimming train station on Monday?,"[1, 1, 1, 1, 0]"
Would you want to go ice skating the zoo?,"[1, 1, 0, 1, 0]"
"No..., I have plans already. grab coffee","[0, 1, 0, 0, 1]"
Let's see a concert a club on Monday?,"[1, 1, 1, 1, 0]"
Do you want to bake the theme park on Saturday?,"[1, 1, 1, 1, 0]"
Would you want to see a concert the Japanese place today?,"[1, 1, 1, 1, 0]"
Do you want to watch a movie the theme park on Wednesday?,"[1, 1, 1, 1, 0]"
Sorry. 'm busy... grab coffee,"[0, 1, 0, 0, 1]"
Do you want to bake train station tomorrow?,"[1, 1, 1, 1, 0]"
Do you want to see a game the mall today?,"[1, 1, 1, 1, 0]"
Would you want to catch up your place?,"[1, 1, 0, 1, 0]"
Would you want to catch up the mall on Thursday?,"[1, 1, 1, 1, 0]"
Let's watch a movie tomorrow?,"[1, 1, 1, 0, 0]"
Let's grab coffee the Italian restaurant on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to go bowling the train station on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to go rafting school today?,"[1, 1, 1, 1, 0]"
Would you want to go to a party Xinyi on Thursday?,"[1, 1, 1, 1, 0]"
Would you want to go to a party the zoo on Saturday?,"[1, 1, 1, 1, 0]"
Do you want to watch a movie the Italian restaurant?,"[1, 1, 0, 1, 0]"
Let's go ice skating a bar on Sunday?,"[1, 1, 1, 1, 0]"
Nah 'll be out of town. on Saturday,"[0, 1, 0, 0, 1]"
Would you want to go somewhere the zoo tomorrow?,"[1, 1, 1, 1, 0]"
Do you want to go rafting my place on Wednesday?,"[1, 1, 1, 1, 0]"
Do you want to grab lunch your place tomorrow?,"[1, 1, 1, 1, 0]"
Let's catch up the theme park?,"[1, 1, 0, 1, 0]"
Would you want to bake the train station?,"[1, 1, 0, 1, 0]"
Do you want to go to a party your place on Friday?,"[1, 1, 1, 1, 0]"
Let's see a game the theme park?,"[1, 1, 0, 1, 0]"
Would you want to hang out school on Monday?,"[1, 1, 1, 1, 0]"
Would you want to see a play the mall today?,"[1, 1, 1, 1, 0]"
Would you want to go to a party the Japanese place?,"[1, 1, 0, 1, 0]"
Do you want to grab coffee the theme park today?,"[1, 1, 1, 1, 0]"
Do you want to go swimming Xinyi today?,"[1, 1, 1, 1, 0]"
Would you want to see a game the train station today?,"[1, 1, 1, 1, 0]"
Let's see a game on Sunday?,"[1, 1, 1, 0, 0]"
Let's do something the zoo on Saturday?,"[1, 1, 1, 1, 0]"
Would you want to go ice skating your place on Friday?,"[1, 1, 1, 1, 0]"
Let's go somewhere the train station on Saturday?,"[1, 1, 1, 1, 0]"
Would you want to go swimming a coffee shop on Monday?,"[1, 1, 1, 1, 0]"
Let's catch up a bar?,"[1, 1, 0, 1, 0]"
Would you want to hang out Daan Park today?,"[1, 1, 1, 1, 0]"
Would you want to go somewhere the train station on Monday?,"[1, 1, 1, 1, 0]"
Let's go bowling on Friday?,"[1, 1, 1, 0, 0]"
Let's go swimming on Friday?,"[1, 1, 1, 0, 0]"
Let's catch up train station on Thursday?,"[1, 1, 1, 1, 0]"
Would you want to see a play the Japanese place on Thursday?,"[1, 1, 1, 1, 0]"
Do you want to watch a movie the zoo on Thursday?,"[1, 1, 1, 1, 0]"
Let's do something Daan Park?,"[1, 1, 0, 1, 0]"
Would you want to grab coffee today?,"[1, 1, 1, 0, 0]"
Do you want to go ice skating the Italian restaurant?,"[1, 1, 0, 1, 0]"
Let's go swimming the mall?,"[1, 1, 0, 1, 0]"
Let's go bowling the zoo?,"[1, 1, 0, 1, 0]"
Let's go to a party the theme park tomorrow?,"[1, 1, 1, 1, 0]"
Do you want to see a concert a club on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to go to a party a bar?,"[1, 1, 0, 1, 0]"
Do you want to go bowling school?,"[1, 1, 0, 1, 0]"
Would you want to do something the theme park on Friday?,"[1, 1, 1, 1, 0]"
Let's see a movie on Tuesday?,"[1, 1, 1, 0, 0]"
Do you want to go swimming Xinyi?,"[1, 1, 0, 1, 0]"
Would you want to see a play school on Monday?,"[1, 1, 1, 1, 0]"
Let's bake today?,"[1, 1, 1, 0, 0]"
Let's see a play the train station on Sunday?,"[1, 1, 1, 1, 0]"
Let's catch up a club on Saturday?,"[1, 1, 1, 1, 0]"
Let's go ice skating train station on Friday?,"[1, 1, 1, 1, 0]"
"Sorry, I have plans already. bake","[0, 1, 0, 0, 1]"
Let's bake the mall?,"[1, 1, 0, 1, 0]"
Do you want to do something the mall on Wednesday?,"[1, 1, 1, 1, 0]"
Let's hang out on Wednesday?,"[1, 1, 1, 0, 0]"
Let's go swimming on Thursday?,"[1, 1, 1, 0, 0]"
Do you want to go surfing the zoo?,"[1, 1, 0, 1, 0]"
Let's go swimming train station on Tuesday?,"[1, 1, 1, 1, 0]"
"No..., I'm busy... go rafting","[0, 1, 0, 0, 1]"
Let's go surfing the Italian restaurant on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to bake a bar on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to hang out a club on Wednesday?,"[1, 1, 1, 1, 0]"
Would you want to go swimming the Italian restaurant?,"[1, 1, 0, 1, 0]"
Let's go swimming a club?,"[1, 1, 0, 1, 0]"
Would you want to go somewhere a bar today?,"[1, 1, 1, 1, 0]"
Do you want to see a movie the Japanese place today?,"[1, 1, 1, 1, 0]"
Would you want to see a concert a bar on Monday?,"[1, 1, 1, 1, 0]"
Do you want to go rafting a coffee shop on Friday?,"[1, 1, 1, 1, 0]"
Do you want to grab coffee a bar?,"[1, 1, 0, 1, 0]"
Would you want to see a play the train station on Monday?,"[1, 1, 1, 1, 0]"
Would you want to go ice skating the theme park on Monday?,"[1, 1, 1, 1, 0]"
Do you want to see a concert Daan Park?,"[1, 1, 0, 1, 0]"
Do you want to see a movie the theme park?,"[1, 1, 0, 1, 0]"
Let's go ice skating on Thursday?,"[1, 1, 1, 0, 0]"
Let's go to a party a bar on Monday?,"[1, 1, 1, 1, 0]"
Would you want to see a play a coffee shop on Friday?,"[1, 1, 1, 1, 0]"
Sorry. 'll be out of town. go ice skating,"[0, 1, 0, 0, 1]"
Let's go swimming a coffee shop on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to see a movie my place?,"[1, 1, 0, 1, 0]"
Do you want to go ice skating a bar on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to go to a party the theme park on Saturday?,"[1, 1, 1, 1, 0]"
Let's grab coffee the theme park today?,"[1, 1, 1, 1, 0]"
Would you want to go swimming your place on Thursday?,"[1, 1, 1, 1, 0]"
Would you want to go surfing school on Thursday?,"[1, 1, 1, 1, 0]"
Let's go somewhere a club tomorrow?,"[1, 1, 1, 1, 0]"
Would you want to watch a movie train station today?,"[1, 1, 1, 1, 0]"
Do you want to go to a party Daan Park on Thursday?,"[1, 1, 1, 1, 0]"
Would you want to bake the mall today?,"[1, 1, 1, 1, 0]"
Would you want to go ice skating a club?,"[1, 1, 0, 1, 0]"
Would you want to grab lunch the mall on Friday?,"[1, 1, 1, 1, 0]"
Do you want to go bowling a club on Thursday?,"[1, 1, 1, 1, 0]"
Let's go swimming my place?,"[1, 1, 0, 1, 0]"
Would you want to go somewhere my place on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to go swimming on Monday?,"[1, 1, 1, 0, 0]"
Would you want to go rafting school?,"[1, 1, 0, 1, 0]"
Let's go bowling the theme park on Wednesday?,"[1, 1, 1, 1, 0]"
Let's watch a movie school on Wednesday?,"[1, 1, 1, 1, 0]"
Do you want to go to a party a bar?,"[1, 1, 0, 1, 0]"
Let's grab coffee Xinyi?,"[1, 1, 0, 1, 0]"
Do you want to see a movie on Monday?,"[1, 1, 1, 0, 0]"
Would you want to hang out the train station on Friday?,"[1, 1, 1, 1, 0]"
Would you want to do something on Wednesday?,"[1, 1, 1, 0, 0]"
Would you want to catch up a coffee shop?,"[1, 1, 0, 1, 0]"
Would you want to go bowling on Thursday?,"[1, 1, 1, 0, 0]"
Do you want to do something the train station on Friday?,"[1, 1, 1, 1, 0]"
Would you want to go swimming my place on Monday?,"[1, 1, 1, 1, 0]"
Would you want to go bowling a coffee shop on Wednesday?,"[1, 1, 1, 1, 0]"
Do you want to see a game a coffee shop on Monday?,"[1, 1, 1, 1, 0]"
Would you want to grab coffee your place today?,"[1, 1, 1, 1, 0]"
Do you want to see a movie a bar on Saturday?,"[1, 1, 1, 1, 0]"
Do you want to hang out Xinyi today?,"[1, 1, 1, 1, 0]"
Let's catch up the zoo on Monday?,"[1, 1, 1, 1, 0]"
Do you want to grab coffee your place tomorrow?,"[1, 1, 1, 1, 0]"
Do you want to watch a movie on Monday?,"[1, 1, 1, 0, 0]"
Do you want to catch up Daan Park?,"[1, 1, 0, 1, 0]"
Would you want to go to a party the Japanese place today?,"[1, 1, 1, 1, 0]"
Let's see a movie school on Friday?,"[1, 1, 1, 1, 0]"
Would you want to catch up Daan Park on Saturday?,"[1, 1, 1, 1, 0]"
Let's go somewhere the theme park on Thursday?,"[1, 1, 1, 1, 0]"
Let's see a play school on Tuesday?,"[1, 1, 1, 1, 0]"
Do you want to bake the Italian restaurant on Friday?,"[1, 1, 1, 1, 0]"
Do you want to see a play the train station on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to go surfing the train station today?,"[1, 1, 1, 1, 0]"
Do you want to see a game Daan Park on Tuesday?,"[1, 1, 1, 1, 0]"
Let's grab coffee a coffee shop today?,"[1, 1, 1, 1, 0]"
Would you want to go bowling the Italian restaurant?,"[1, 1, 0, 1, 0]"
Do you want to grab coffee a club on Saturday?,"[1, 1, 1, 1, 0]"
Let's see a concert the Italian restaurant on Thursday?,"[1, 1, 1, 1, 0]"
Do you want to go swimming my place today?,"[1, 1, 1, 1, 0]"
Would you want to go bowling the theme park on Tuesday?,"[1, 1, 1, 1, 0]"
Do you want to go ice skating the zoo on Monday?,"[1, 1, 1, 1, 0]"
Do you want to do something a coffee shop on Sunday?,"[1, 1, 1, 1, 0]"
Let's go bowling Daan Park?,"[1, 1, 0, 1, 0]"
Do you want to bake a bar tomorrow?,"[1, 1, 1, 1, 0]"
Do you want to go ice skating train station?,"[1, 1, 0, 1, 0]"
Let's go surfing Daan Park tomorrow?,"[1, 1, 1, 1, 0]"
Would you want to grab coffee Daan Park on Saturday?,"[1, 1, 1, 1, 0]"
Sorry.  have plans already. go rafting,"[0, 1, 0, 0, 1]"
Do you want to grab coffee the theme park on Wednesday?,"[1, 1, 1, 1, 0]"
Let's go ice skating your place on Monday?,"[1, 1, 1, 1, 0]"
Would you want to go somewhere on Wednesday?,"[1, 1, 1, 0, 0]"
Would you want to go to a party a coffee shop on Monday?,"[1, 1, 1, 1, 0]"
Do you want to see a play on Saturday?,"[1, 1, 1, 0, 0]"
Let's go to a party the train station on Saturday?,"[1, 1, 1, 1, 0]"
Nah  have plans already. see a movie,"[0, 1, 0, 0, 1]"
Let's go ice skating a club?,"[1, 1, 0, 1, 0]"
Do you want to see a concert the mall?,"[1, 1, 0, 1, 0]"
Do you want to catch up the train station?,"[1, 1, 0, 1, 0]"
Would you want to see a game a bar on Friday?,"[1, 1, 1, 1, 0]"
Do you want to hang out the zoo?,"[1, 1, 0, 1, 0]"
Would you want to see a play Xinyi tomorrow?,"[1, 1, 1, 1, 0]"
Let's go ice skating the Italian restaurant on Thursday?,"[1, 1, 1, 1, 0]"
Do you want to go ice skating a coffee shop on Wednesday?,"[1, 1, 1, 1, 0]"
Do you want to go swimming the zoo on Monday?,"[1, 1, 1, 1, 0]"
Do you want to go rafting train station?,"[1, 1, 0, 1, 0]"
Would you want to go swimming Daan Park on Wednesday?,"[1, 1, 1, 1, 0]"
Nah 'm busy... go rafting,"[0, 1, 0, 0, 1]"
Do you want to go ice skating the zoo on Saturday?,"[1, 1, 1, 1, 0]"
No. 'll be out of town. go ice skating,"[0, 1, 0, 0, 1]"
Would you want to see a play school on Wednesday?,"[1, 1, 1, 1, 0]"
Do you want to catch up tomorrow?,"[1, 1, 1, 0, 0]"
Let's see a movie on Friday?,"[1, 1, 1, 0, 0]"
Let's see a movie a coffee shop today?,"[1, 1, 1, 1, 0]"
Would you want to hang out a coffee shop on Wednesday?,"[1, 1, 1, 1, 0]"
Would you want to grab lunch the Japanese place on Friday?,"[1, 1, 1, 1, 0]"
Would you want to watch a movie Daan Park on Monday?,"[1, 1, 1, 1, 0]"
Let's go swimming Xinyi?,"[1, 1, 0, 1, 0]"
Let's see a game your place on Tuesday?,"[1, 1, 1, 1, 0]"
Do you want to grab lunch the theme park on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to go rafting on Saturday?,"[1, 1, 1, 0, 0]"
Let's watch a movie a club on Thursday?,"[1, 1, 1, 1, 0]"
No. 'll be out of town. grab lunch,"[0, 1, 0, 0, 1]"
Let's bake Xinyi on Thursday?,"[1, 1, 1, 1, 0]"
Do you want to hang out Daan Park on Thursday?,"[1, 1, 1, 1, 0]"
Would you want to see a game the theme park on Thursday?,"[1, 1, 1, 1, 0]"
Let's see a concert my place?,"[1, 1, 0, 1, 0]"
Would you want to grab lunch tomorrow?,"[1, 1, 1, 0, 0]"
Let's go bowling the zoo on Saturday?,"[1, 1, 1, 1, 0]"
Do you want to go somewhere a coffee shop on Saturday?,"[1, 1, 1, 1, 0]"
Let's go somewhere your place?,"[1, 1, 0, 1, 0]"
Do you want to grab lunch a coffee shop on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to go surfing the zoo today?,"[1, 1, 1, 1, 0]"
Would you want to do something a coffee shop on Thursday?,"[1, 1, 1, 1, 0]"
Would you want to go to a party the Italian restaurant on Sunday?,"[1, 1, 1, 1, 0]"
Let's go bowling my place on Tuesday?,"[1, 1, 1, 1, 0]"
Do you want to see a movie the zoo tomorrow?,"[1, 1, 1, 1, 0]"
Let's watch a movie the Japanese place?,"[1, 1, 0, 1, 0]"
Would you want to bake my place on Monday?,"[1, 1, 1, 1, 0]"
Do you want to see a play Xinyi on Monday?,"[1, 1, 1, 1, 0]"
Let's go bowling the zoo on Monday?,"[1, 1, 1, 1, 0]"
Would you want to go ice skating the Japanese place on Tuesday?,"[1, 1, 1, 1, 0]"
Let's go ice skating on Wednesday?,"[1, 1, 1, 0, 0]"
Let's grab lunch school today?,"[1, 1, 1, 1, 0]"
Let's grab coffee Daan Park on Wednesday?,"[1, 1, 1, 1, 0]"
Would you want to grab coffee a club?,"[1, 1, 0, 1, 0]"
Do you want to see a play a coffee shop on Saturday?,"[1, 1, 1, 1, 0]"
Do you want to go rafting school today?,"[1, 1, 1, 1, 0]"
Would you want to go swimming the Italian restaurant today?,"[1, 1, 1, 1, 0]"
Let's go to a party train station on Wednesday?,"[1, 1, 1, 1, 0]"
Would you want to grab coffee the theme park?,"[1, 1, 0, 1, 0]"
"Sorry, I'm busy... go rafting","[0, 1, 0, 0, 1]"
Let's go somewhere the zoo today?,"[1, 1, 1, 1, 0]"
Do you want to go ice skating the theme park?,"[1, 1, 0, 1, 0]"
Do you want to grab lunch the Italian restaurant on Wednesday?,"[1, 1, 1, 1, 0]"
Would you want to catch up a club on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to go surfing a club today?,"[1, 1, 1, 1, 0]"
Let's hang out your place on Monday?,"[1, 1, 1, 1, 0]"
Do you want to hang out your place?,"[1, 1, 0, 1, 0]"
Let's go surfing a bar on Saturday?,"[1, 1, 1, 1, 0]"
Do you want to go somewhere the train station on Friday?,"[1, 1, 1, 1, 0]"
Would you want to see a game a coffee shop on Saturday?,"[1, 1, 1, 1, 0]"
Let's go rafting the Italian restaurant?,"[1, 1, 0, 1, 0]"
Let's see a game Daan Park?,"[1, 1, 0, 1, 0]"
Do you want to grab lunch my place on Tuesday?,"[1, 1, 1, 1, 0]"
Do you want to see a movie the theme park today?,"[1, 1, 1, 1, 0]"
Do you want to grab coffee my place tomorrow?,"[1, 1, 1, 1, 0]"
Let's go somewhere the train station on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to go to a party a coffee shop?,"[1, 1, 0, 1, 0]"
Let's go somewhere on Sunday?,"[1, 1, 1, 0, 0]"
Would you want to catch up a bar on Friday?,"[1, 1, 1, 1, 0]"
Would you want to bake train station on Thursday?,"[1, 1, 1, 1, 0]"
Let's go somewhere Xinyi on Tuesday?,"[1, 1, 1, 1, 0]"
Sorry. 'll be out of town. bake,"[0, 1, 0, 0, 1]"
Would you want to go bowling the Italian restaurant on Monday?,"[1, 1, 1, 1, 0]"
Let's do something a club?,"[1, 1, 0, 1, 0]"
Do you want to go ice skating Daan Park on Wednesday?,"[1, 1, 1, 1, 0]"
Do you want to go surfing your place?,"[1, 1, 0, 1, 0]"
Let's go rafting a club?,"[1, 1, 0, 1, 0]"
Would you want to see a game school on Friday?,"[1, 1, 1, 1, 0]"
Let's go somewhere on Wednesday?,"[1, 1, 1, 0, 0]"
Do you want to catch up school on Friday?,"[1, 1, 1, 1, 0]"
Do you want to go to a party the Japanese place?,"[1, 1, 0, 1, 0]"
Do you want to hang out the Japanese place?,"[1, 1, 0, 1, 0]"
Let's do something on Wednesday?,"[1, 1, 1, 0, 0]"
Do you want to catch up a club on Monday?,"[1, 1, 1, 1, 0]"
Would you want to go to a party Daan Park today?,"[1, 1, 1, 1, 0]"
Let's see a play a bar on Tuesday?,"[1, 1, 1, 1, 0]"
Let's catch up my place on Monday?,"[1, 1, 1, 1, 0]"
Do you want to catch up the Japanese place on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to see a game the Japanese place on Saturday?,"[1, 1, 1, 1, 0]"
Would you want to go bowling Xinyi?,"[1, 1, 0, 1, 0]"
Would you want to go surfing the train station on Saturday?,"[1, 1, 1, 1, 0]"
Would you want to see a game the Italian restaurant on Saturday?,"[1, 1, 1, 1, 0]"
Let's grab lunch the train station on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to watch a movie your place today?,"[1, 1, 1, 1, 0]"
Would you want to catch up school on Saturday?,"[1, 1, 1, 1, 0]"
Would you want to go surfing the theme park on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to grab lunch train station on Saturday?,"[1, 1, 1, 1, 0]"
Would you want to see a play your place on Thursday?,"[1, 1, 1, 1, 0]"
Let's do something Xinyi?,"[1, 1, 0, 1, 0]"
Do you want to grab coffee your place on Thursday?,"[1, 1, 1, 1, 0]"
Would you want to catch up Daan Park tomorrow?,"[1, 1, 1, 1, 0]"
Do you want to see a movie the mall on Monday?,"[1, 1, 1, 1, 0]"
Let's see a play a club on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to see a movie the train station?,"[1, 1, 0, 1, 0]"
Would you want to catch up school today?,"[1, 1, 1, 1, 0]"
Do you want to grab lunch train station on Friday?,"[1, 1, 1, 1, 0]"
Do you want to watch a movie Daan Park on Wednesday?,"[1, 1, 1, 1, 0]"
Let's bake the Japanese place on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to see a concert the Japanese place on Tuesday?,"[1, 1, 1, 1, 0]"
"No..., I have plans already. bake","[0, 1, 0, 0, 1]"
Would you want to grab coffee the zoo on Friday?,"[1, 1, 1, 1, 0]"
Do you want to watch a movie on Tuesday?,"[1, 1, 1, 0, 0]"
Do you want to go surfing Daan Park on Monday?,"[1, 1, 1, 1, 0]"
Do you want to go ice skating school on Monday?,"[1, 1, 1, 1, 0]"
Let's grab coffee train station today?,"[1, 1, 1, 1, 0]"
Would you want to grab coffee the zoo on Tuesday?,"[1, 1, 1, 1, 0]"
